"date","Area","sector","type","value","concept"
1998-06-30,"Buller District","All sectors","geomean_rent",101.963990035217,"Start date, Flow"
1998-06-30,"Central Otago District","All sectors","geomean_rent",115.950122349053,"Start date, Flow"
1998-06-30,"Whakatane District","All sectors","geomean_rent",150.25969605631,"Start date, Flow"
1998-06-30,"Timaru District","All sectors","geomean_rent",114.993449549423,"Start date, Flow"
1998-06-30,"Waimate District","All sectors","geomean_rent",103.20066552086,"Start date, Flow"
1998-06-30,"Western Bay of Plenty District","All sectors","geomean_rent",162.237557139707,"Start date, Flow"
1998-06-30,"Clutha District","All sectors","geomean_rent",96.6297992756055,"Start date, Flow"
1998-06-30,"Thames Coromandel District","All sectors","geomean_rent",150.47745616983,"Start date, Flow"
1998-06-30,"Westland District","All sectors","geomean_rent",118.114626683428,"Start date, Flow"
1998-06-30,"Ruapehu District","All sectors","geomean_rent",114.81924388114,"Start date, Flow"
1998-06-30,"Porirua City","All sectors","geomean_rent",173.987609347142,"Start date, Flow"
1998-06-30,"Rangitikei District","All sectors","geomean_rent",101.657714906139,"Start date, Flow"
1998-06-30,"Opotiki District","All sectors","geomean_rent",126.944456065271,"Start date, Flow"
1998-06-30,"Stratford District","All sectors","geomean_rent",111.75185664783,"Start date, Flow"
1998-06-30,"Waitaki District","All sectors","geomean_rent",104.339882407729,"Start date, Flow"
1998-06-30,"Central Hawkes Bay District","All sectors","geomean_rent",125.6435818697,"Start date, Flow"
1998-06-30,"Ashburton District","All sectors","geomean_rent",122.522566041452,"Start date, Flow"
1998-06-30,"Hauraki District","All sectors","geomean_rent",142.386282845171,"Start date, Flow"
1998-06-30,"Horowhenua District","All sectors","geomean_rent",133.809598783729,"Start date, Flow"
1998-06-30,"Tasman District","All sectors","geomean_rent",160.970432744748,"Start date, Flow"
1998-06-30,"South Taranaki District","All sectors","geomean_rent",120.185828043712,"Start date, Flow"
1998-06-30,"Gore District","All sectors","geomean_rent",100.13338076769,"Start date, Flow"
1998-06-30,"Southland District","All sectors","geomean_rent",101.20793044558,"Start date, Flow"
1998-06-30,"Grey District","All sectors","geomean_rent",126.921430294862,"Start date, Flow"
1998-06-30,"Waitomo District","All sectors","geomean_rent",114.211440848937,"Start date, Flow"
1998-06-30,"Selwyn District","All sectors","geomean_rent",165.849827153454,"Start date, Flow"
1998-06-30,"MacKenzie District","All sectors","geomean_rent",89.7201219753831,"Start date, Flow"
1998-06-30,"Hurunui District","All sectors","geomean_rent",122.467605167494,"Start date, Flow"
1998-06-30,"Carterton District","All sectors","geomean_rent",110.5050434402,"Start date, Flow"
1998-06-30,"Kaikoura District","All sectors","geomean_rent",115.909404768638,"Start date, Flow"
1998-09-30,"Whangarei District","All sectors","geomean_rent",154.844253044056,"Start date, Flow"
1998-09-30,"Hamilton City","All sectors","geomean_rent",175.144959588307,"Start date, Flow"
1998-09-30,"Porirua City","All sectors","geomean_rent",176.990837203111,"Start date, Flow"
1998-09-30,"Queenstown Lakes District","All sectors","geomean_rent",158.827105938016,"Start date, Flow"
1998-09-30,"Chatham Islands","All sectors","geomean_rent",247.822361607568,"Start date, Flow"
1998-09-30,"Wellington City","All sectors","geomean_rent",229.670991054281,"Start date, Flow"
1998-09-30,"Dunedin City","All sectors","geomean_rent",126.453509316105,"Start date, Flow"
1998-09-30,"Waitaki District","All sectors","geomean_rent",96.9960181593001,"Start date, Flow"
1998-09-30,"Christchurch City","All sectors","geomean_rent",165.884895852426,"Start date, Flow"
1998-09-30,"Far North District","All sectors","geomean_rent",143.70818078295,"Start date, Flow"
1998-09-30,"Ashburton District","All sectors","geomean_rent",115.98041886951,"Start date, Flow"
1998-09-30,"Hutt City","All sectors","geomean_rent",176.269215069136,"Start date, Flow"
1998-09-30,"Thames Coromandel District","All sectors","geomean_rent",148.633722945915,"Start date, Flow"
1998-09-30,"Whakatane District","All sectors","geomean_rent",148.602097306033,"Start date, Flow"
1998-09-30,"Waikato District","All sectors","geomean_rent",141.3295880102,"Start date, Flow"
1998-09-30,"Upper Hutt City","All sectors","geomean_rent",168.206834880284,"Start date, Flow"
1998-09-30,"Tasman District","All sectors","geomean_rent",154.192924093456,"Start date, Flow"
1998-09-30,"Palmerston North City","All sectors","geomean_rent",149.642383788658,"Start date, Flow"
1998-09-30,"Napier City","All sectors","geomean_rent",157.122629043111,"Start date, Flow"
1998-09-30,"Grey District","All sectors","geomean_rent",124.887108762988,"Start date, Flow"
1998-09-30,"South Taranaki District","All sectors","geomean_rent",122.80337437675,"Start date, Flow"
1998-09-30,"Tauranga City","All sectors","geomean_rent",184.83565107023,"Start date, Flow"
1998-09-30,"Gisborne District","All sectors","geomean_rent",136.607214816807,"Start date, Flow"
1998-09-30,"Rotorua District","All sectors","geomean_rent",158.056116466093,"Start date, Flow"
1998-09-30,"Horowhenua District","All sectors","geomean_rent",127.629713394577,"Start date, Flow"
1998-09-30,"Kawerau District","All sectors","geomean_rent",121.956783523534,"Start date, Flow"
1998-09-30,"Timaru District","All sectors","geomean_rent",115.125003999087,"Start date, Flow"
1998-09-30,"Marlborough District","All sectors","geomean_rent",147.703483714826,"Start date, Flow"
1998-09-30,"South Waikato District","All sectors","geomean_rent",120.085205330185,"Start date, Flow"
1998-09-30,"Waipa District","All sectors","geomean_rent",162.746836913993,"Start date, Flow"
1998-09-30,"Kapiti Coast District","All sectors","geomean_rent",181.565870410165,"Start date, Flow"
1998-09-30,"Nelson City","All sectors","geomean_rent",168.865291670091,"Start date, Flow"
1998-09-30,"Matamata Piako District","All sectors","geomean_rent",131.562305708099,"Start date, Flow"
1998-09-30,"Manawatu District","All sectors","geomean_rent",136.177575746066,"Start date, Flow"
1998-09-30,"Invercargill City","All sectors","geomean_rent",109.177560903922,"Start date, Flow"
1998-09-30,"Rangitikei District","All sectors","geomean_rent",109.50673914396,"Start date, Flow"
1998-09-30,"Stratford District","All sectors","geomean_rent",106.447986363128,"Start date, Flow"
1998-09-30,"New Plymouth District","All sectors","geomean_rent",141.063063985622,"Start date, Flow"
1998-09-30,"Hastings District","All sectors","geomean_rent",147.512955251965,"Start date, Flow"
1998-09-30,"Masterton District","All sectors","geomean_rent",117.926085492732,"Start date, Flow"
1998-09-30,"Tararua District","All sectors","geomean_rent",96.2960324238037,"Start date, Flow"
1998-09-30,"Whanganui District","All sectors","geomean_rent",122.03556966696,"Start date, Flow"
1998-09-30,"Westland District","All sectors","geomean_rent",113.04369730524,"Start date, Flow"
1998-09-30,"Gore District","All sectors","geomean_rent",98.8708768364252,"Start date, Flow"
1998-09-30,"Waimakariri District","All sectors","geomean_rent",165.06312254804,"Start date, Flow"
1998-09-30,"Ruapehu District","All sectors","geomean_rent",106.503814000135,"Start date, Flow"
1998-09-30,"Southland District","All sectors","geomean_rent",95.0585618577087,"Start date, Flow"
1998-09-30,"Hauraki District","All sectors","geomean_rent",141.550690829153,"Start date, Flow"
1998-09-30,"Central Hawkes Bay District","All sectors","geomean_rent",122.761541183334,"Start date, Flow"
1998-09-30,"Kaikoura District","All sectors","geomean_rent",122.313724711954,"Start date, Flow"
1998-09-30,"Central Otago District","All sectors","geomean_rent",109.062789298627,"Start date, Flow"
1998-09-30,"Taupo District","All sectors","geomean_rent",156.334116486726,"Start date, Flow"
1998-09-30,"Clutha District","All sectors","geomean_rent",100.471324279392,"Start date, Flow"
1998-09-30,"MacKenzie District","All sectors","geomean_rent",92.8688288876824,"Start date, Flow"
1998-09-30,"Waitomo District","All sectors","geomean_rent",105.628278520634,"Start date, Flow"
1998-09-30,"Otorohanga District","All sectors","geomean_rent",119.100388469367,"Start date, Flow"
1998-09-30,"Kaipara District","All sectors","geomean_rent",132.618542388838,"Start date, Flow"
1998-09-30,"Carterton District","All sectors","geomean_rent",112.241100364,"Start date, Flow"
1998-09-30,"Western Bay of Plenty District","All sectors","geomean_rent",158.662180684688,"Start date, Flow"
1998-09-30,"Buller District","All sectors","geomean_rent",109.689426485393,"Start date, Flow"
1998-09-30,"Selwyn District","All sectors","geomean_rent",166.02750909725,"Start date, Flow"
1998-09-30,"South Wairarapa District","All sectors","geomean_rent",109.95666024912,"Start date, Flow"
1998-09-30,"Opotiki District","All sectors","geomean_rent",129.739749566509,"Start date, Flow"
1998-09-30,"Hurunui District","All sectors","geomean_rent",135.650202812672,"Start date, Flow"
1998-09-30,"Waimate District","All sectors","geomean_rent",101.477485908825,"Start date, Flow"
1998-09-30,"Wairoa District","All sectors","geomean_rent",106.465816956797,"Start date, Flow"
1998-12-31,"Chatham Islands","All sectors","geomean_rent",241.769213085935,"Start date, Flow"
1998-12-31,"South Wairarapa District","All sectors","geomean_rent",111.825391055388,"Start date, Flow"
1998-12-31,"Wellington City","All sectors","geomean_rent",221.289715224339,"Start date, Flow"
1998-12-31,"Waitaki District","All sectors","geomean_rent",104.279837675566,"Start date, Flow"
1998-12-31,"Timaru District","All sectors","geomean_rent",113.647729147044,"Start date, Flow"
1998-12-31,"Dunedin City","All sectors","geomean_rent",129.537896553258,"Start date, Flow"
1998-12-31,"Hamilton City","All sectors","geomean_rent",178.950868687424,"Start date, Flow"
1998-12-31,"Kapiti Coast District","All sectors","geomean_rent",186.251277487619,"Start date, Flow"
1998-12-31,"Nelson City","All sectors","geomean_rent",169.635132165354,"Start date, Flow"
1998-12-31,"Christchurch City","All sectors","geomean_rent",164.956866474851,"Start date, Flow"
1998-12-31,"Marlborough District","All sectors","geomean_rent",144.715199068087,"Start date, Flow"
1998-12-31,"Napier City","All sectors","geomean_rent",154.477276251608,"Start date, Flow"
1998-12-31,"Kaipara District","All sectors","geomean_rent",125.249593258381,"Start date, Flow"
1998-12-31,"New Plymouth District","All sectors","geomean_rent",138.898494570039,"Start date, Flow"
1998-12-31,"Whanganui District","All sectors","geomean_rent",120.122831465792,"Start date, Flow"
1998-12-31,"Queenstown Lakes District","All sectors","geomean_rent",152.214705182343,"Start date, Flow"
1998-12-31,"Hutt City","All sectors","geomean_rent",179.248451797249,"Start date, Flow"
1998-12-31,"Invercargill City","All sectors","geomean_rent",105.190055324217,"Start date, Flow"
1998-12-31,"Matamata Piako District","All sectors","geomean_rent",134.842930618954,"Start date, Flow"
1998-12-31,"Rotorua District","All sectors","geomean_rent",158.118383577355,"Start date, Flow"
1998-12-31,"Waikato District","All sectors","geomean_rent",142.029500418597,"Start date, Flow"
1998-12-31,"Waimakariri District","All sectors","geomean_rent",169.843427592168,"Start date, Flow"
1998-12-31,"Far North District","All sectors","geomean_rent",144.570577870105,"Start date, Flow"
1998-12-31,"Westland District","All sectors","geomean_rent",117.504057439229,"Start date, Flow"
1998-12-31,"Western Bay of Plenty District","All sectors","geomean_rent",158.233943674199,"Start date, Flow"
1998-12-31,"Tauranga City","All sectors","geomean_rent",183.875353821851,"Start date, Flow"
1998-12-31,"Hastings District","All sectors","geomean_rent",146.520604285166,"Start date, Flow"
1998-12-31,"South Taranaki District","All sectors","geomean_rent",116.683456397214,"Start date, Flow"
1998-12-31,"South Waikato District","All sectors","geomean_rent",116.701016623216,"Start date, Flow"
1998-12-31,"Tasman District","All sectors","geomean_rent",161.76677176911,"Start date, Flow"
1998-12-31,"Palmerston North City","All sectors","geomean_rent",162.227344709765,"Start date, Flow"
1998-12-31,"Gisborne District","All sectors","geomean_rent",134.466209689369,"Start date, Flow"
1998-12-31,"Taupo District","All sectors","geomean_rent",156.656270766189,"Start date, Flow"
1998-12-31,"Rangitikei District","All sectors","geomean_rent",106.18186224527,"Start date, Flow"
1998-12-31,"Hauraki District","All sectors","geomean_rent",135.289458049774,"Start date, Flow"
1998-12-31,"Clutha District","All sectors","geomean_rent",96.0524262958732,"Start date, Flow"
1998-12-31,"Selwyn District","All sectors","geomean_rent",169.403978152152,"Start date, Flow"
1998-12-31,"Waipa District","All sectors","geomean_rent",158.834648837796,"Start date, Flow"
1998-12-31,"Waitomo District","All sectors","geomean_rent",117.83084821193,"Start date, Flow"
1998-12-31,"Whangarei District","All sectors","geomean_rent",154.784248457479,"Start date, Flow"
1998-12-31,"Gore District","All sectors","geomean_rent",101.219176674479,"Start date, Flow"
1998-12-31,"Otorohanga District","All sectors","geomean_rent",139.071057530088,"Start date, Flow"
1998-12-31,"Porirua City","All sectors","geomean_rent",173.227326170927,"Start date, Flow"
1998-12-31,"Grey District","All sectors","geomean_rent",125.971306764331,"Start date, Flow"
1998-12-31,"Manawatu District","All sectors","geomean_rent",139.043437891009,"Start date, Flow"
1998-12-31,"Upper Hutt City","All sectors","geomean_rent",168.966105606303,"Start date, Flow"
1998-12-31,"Whakatane District","All sectors","geomean_rent",144.271300643562,"Start date, Flow"
1998-12-31,"Central Hawkes Bay District","All sectors","geomean_rent",123.927156833255,"Start date, Flow"
1998-12-31,"Wairoa District","All sectors","geomean_rent",108.043816091084,"Start date, Flow"
1998-12-31,"Carterton District","All sectors","geomean_rent",120.401836949053,"Start date, Flow"
1998-12-31,"Ashburton District","All sectors","geomean_rent",119.641566782468,"Start date, Flow"
1998-12-31,"Thames Coromandel District","All sectors","geomean_rent",145.076590991178,"Start date, Flow"
